Simulation started: 14:50:07.959749300
Task number: 1000
Queue number: 20
Time limit: 200
Tasks:
Task{ID=242, arrivalTime=10, serviceTime=8}
Task{ID=802, arrivalTime=55, serviceTime=3}
Task{ID=813, arrivalTime=55, serviceTime=8}
Task{ID=933, arrivalTime=55, serviceTime=4}
Task{ID=48, arrivalTime=56, serviceTime=6}
Task{ID=67, arrivalTime=56, serviceTime=5}
Task{ID=90, arrivalTime=56, serviceTime=3}
Task{ID=333, arrivalTime=56, serviceTime=3}
Task{ID=353, arrivalTime=56, serviceTime=8}
Task{ID=377, arrivalTime=56, serviceTime=3}
Task{ID=536, arrivalTime=56, serviceTime=5}
Task{ID=579, arrivalTime=56, serviceTime=7}
Task{ID=855, arrivalTime=56, serviceTime=5}
Task{ID=860, arrivalTime=56, serviceTime=4}
Task{ID=893, arrivalTime=56, serviceTime=5}
Task{ID=896, arrivalTime=56, serviceTime=6}
Task{ID=971, arrivalTime=56, serviceTime=4}
Task{ID=95, arrivalTime=57, serviceTime=6}
Task{ID=119, arrivalTime=57, serviceTime=5}
Task{ID=181, arrivalTime=57, serviceTime=5}
Task{ID=263, arrivalTime=57, serviceTime=6}
Task{ID=373, arrivalTime=57, serviceTime=7}
Task{ID=443, arrivalTime=57, serviceTime=8}
Task{ID=489, arrivalTime=57, serviceTime=6}
Task{ID=526, arrivalTime=57, serviceTime=3}
Task{ID=562, arrivalTime=57, serviceTime=7}
Task{ID=593, arrivalTime=57, serviceTime=3}
Task{ID=608, arrivalTime=57, serviceTime=8}
Task{ID=660, arrivalTime=57, serviceTime=5}
Task{ID=667, arrivalTime=57, serviceTime=5}
Task{ID=680, arrivalTime=57, serviceTime=5}
Task{ID=821, arrivalTime=57, serviceTime=4}
Task{ID=843, arrivalTime=57, serviceTime=5}
Task{ID=952, arrivalTime=57, serviceTime=8}
Task{ID=2, arrivalTime=58, serviceTime=6}
Task{ID=264, arrivalTime=58, serviceTime=7}
Task{ID=314, arrivalTime=58, serviceTime=5}
Task{ID=358, arrivalTime=58, serviceTime=6}
Task{ID=409, arrivalTime=58, serviceTime=6}
Task{ID=436, arrivalTime=58, serviceTime=8}
Task{ID=504, arrivalTime=58, serviceTime=5}
Task{ID=540, arrivalTime=58, serviceTime=6}
Task{ID=684, arrivalTime=58, serviceTime=3}
Task{ID=784, arrivalTime=58, serviceTime=8}
Task{ID=800, arrivalTime=58, serviceTime=5}
Task{ID=818, arrivalTime=58, serviceTime=3}
Task{ID=858, arrivalTime=58, serviceTime=5}
Task{ID=117, arrivalTime=59, serviceTime=7}
Task{ID=392, arrivalTime=59, serviceTime=3}
Task{ID=586, arrivalTime=59, serviceTime=5}
Task{ID=604, arrivalTime=59, serviceTime=7}
Task{ID=635, arrivalTime=59, serviceTime=8}
Task{ID=693, arrivalTime=59, serviceTime=7}
Task{ID=741, arrivalTime=59, serviceTime=6}
Task{ID=856, arrivalTime=59, serviceTime=4}
Task{ID=956, arrivalTime=59, serviceTime=3}
Task{ID=987, arrivalTime=59, serviceTime=6}
Task{ID=15, arrivalTime=60, serviceTime=7}
Task{ID=249, arrivalTime=60, serviceTime=4}
Task{ID=287, arrivalTime=60, serviceTime=4}
Task{ID=325, arrivalTime=60, serviceTime=7}
Task{ID=491, arrivalTime=60, serviceTime=7}
Task{ID=521, arrivalTime=60, serviceTime=7}
Task{ID=564, arrivalTime=60, serviceTime=5}
Task{ID=899, arrivalTime=60, serviceTime=5}
Task{ID=4, arrivalTime=61, serviceTime=3}
Task{ID=250, arrivalTime=61, serviceTime=4}
Task{ID=252, arrivalTime=61, serviceTime=6}
Task{ID=281, arrivalTime=61, serviceTime=4}
Task{ID=308, arrivalTime=61, serviceTime=7}
Task{ID=316, arrivalTime=61, serviceTime=7}
Task{ID=344, arrivalTime=61, serviceTime=4}
Task{ID=385, arrivalTime=61, serviceTime=7}
Task{ID=441, arrivalTime=61, serviceTime=7}
Task{ID=465, arrivalTime=61, serviceTime=3}
Task{ID=814, arrivalTime=61, serviceTime=4}
Task{ID=916, arrivalTime=61, serviceTime=6}
Task{ID=85, arrivalTime=62, serviceTime=7}
Task{ID=185, arrivalTime=62, serviceTime=6}
Task{ID=186, arrivalTime=62, serviceTime=5}
Task{ID=209, arrivalTime=62, serviceTime=5}
Task{ID=439, arrivalTime=62, serviceTime=7}
Task{ID=514, arrivalTime=62, serviceTime=8}
Task{ID=767, arrivalTime=62, serviceTime=6}
Task{ID=797, arrivalTime=62, serviceTime=4}
Task{ID=817, arrivalTime=62, serviceTime=8}
Task{ID=270, arrivalTime=63, serviceTime=7}
Task{ID=339, arrivalTime=63, serviceTime=3}
Task{ID=380, arrivalTime=63, serviceTime=4}
Task{ID=629, arrivalTime=63, serviceTime=8}
Task{ID=683, arrivalTime=63, serviceTime=8}
Task{ID=897, arrivalTime=63, serviceTime=7}
Task{ID=935, arrivalTime=63, serviceTime=6}
Task{ID=941, arrivalTime=63, serviceTime=4}
Task{ID=982, arrivalTime=63, serviceTime=4}
Task{ID=75, arrivalTime=64, serviceTime=7}
Task{ID=227, arrivalTime=64, serviceTime=4}
Task{ID=327, arrivalTime=64, serviceTime=3}
Task{ID=510, arrivalTime=64, serviceTime=6}
Task{ID=515, arrivalTime=64, serviceTime=7}
Task{ID=556, arrivalTime=64, serviceTime=4}
Task{ID=573, arrivalTime=64, serviceTime=3}
Task{ID=651, arrivalTime=64, serviceTime=5}
Task{ID=675, arrivalTime=64, serviceTime=7}
Task{ID=708, arrivalTime=64, serviceTime=3}
Task{ID=238, arrivalTime=65, serviceTime=8}
Task{ID=484, arrivalTime=65, serviceTime=8}
Task{ID=505, arrivalTime=65, serviceTime=3}
Task{ID=524, arrivalTime=65, serviceTime=5}
Task{ID=646, arrivalTime=65, serviceTime=6}
Task{ID=760, arrivalTime=65, serviceTime=3}
Task{ID=778, arrivalTime=65, serviceTime=7}
Task{ID=903, arrivalTime=65, serviceTime=5}
Task{ID=40, arrivalTime=66, serviceTime=3}
Task{ID=311, arrivalTime=66, serviceTime=3}
Task{ID=468, arrivalTime=66, serviceTime=3}
Task{ID=474, arrivalTime=66, serviceTime=4}
Task{ID=496, arrivalTime=66, serviceTime=3}
Task{ID=552, arrivalTime=66, serviceTime=7}
Task{ID=645, arrivalTime=66, serviceTime=8}
Task{ID=746, arrivalTime=66, serviceTime=6}
Task{ID=763, arrivalTime=66, serviceTime=8}
Task{ID=786, arrivalTime=66, serviceTime=4}
Task{ID=807, arrivalTime=66, serviceTime=4}
Task{ID=923, arrivalTime=66, serviceTime=5}
Task{ID=937, arrivalTime=66, serviceTime=4}
Task{ID=951, arrivalTime=66, serviceTime=5}
Task{ID=33, arrivalTime=67, serviceTime=5}
Task{ID=43, arrivalTime=67, serviceTime=3}
Task{ID=204, arrivalTime=67, serviceTime=8}
Task{ID=208, arrivalTime=67, serviceTime=6}
Task{ID=300, arrivalTime=67, serviceTime=6}
Task{ID=337, arrivalTime=67, serviceTime=7}
Task{ID=458, arrivalTime=67, serviceTime=3}
Task{ID=485, arrivalTime=67, serviceTime=3}
Task{ID=630, arrivalTime=67, serviceTime=7}
Task{ID=789, arrivalTime=67, serviceTime=7}
Task{ID=905, arrivalTime=67, serviceTime=7}
Task{ID=928, arrivalTime=67, serviceTime=7}
Task{ID=988, arrivalTime=67, serviceTime=8}
Task{ID=91, arrivalTime=68, serviceTime=3}
Task{ID=476, arrivalTime=68, serviceTime=3}
Task{ID=554, arrivalTime=68, serviceTime=3}
Task{ID=578, arrivalTime=68, serviceTime=8}
Task{ID=742, arrivalTime=68, serviceTime=4}
Task{ID=910, arrivalTime=68, serviceTime=8}
Task{ID=972, arrivalTime=68, serviceTime=6}
Task{ID=976, arrivalTime=68, serviceTime=7}
Task{ID=56, arrivalTime=69, serviceTime=7}
Task{ID=109, arrivalTime=69, serviceTime=3}
Task{ID=202, arrivalTime=69, serviceTime=7}
Task{ID=275, arrivalTime=69, serviceTime=8}
Task{ID=347, arrivalTime=69, serviceTime=3}
Task{ID=440, arrivalTime=69, serviceTime=8}
Task{ID=600, arrivalTime=69, serviceTime=3}
Task{ID=612, arrivalTime=69, serviceTime=6}
Task{ID=92, arrivalTime=70, serviceTime=8}
Task{ID=99, arrivalTime=70, serviceTime=8}
Task{ID=151, arrivalTime=70, serviceTime=7}
Task{ID=302, arrivalTime=70, serviceTime=8}
Task{ID=317, arrivalTime=70, serviceTime=6}
Task{ID=381, arrivalTime=70, serviceTime=7}
Task{ID=405, arrivalTime=70, serviceTime=5}
Task{ID=512, arrivalTime=70, serviceTime=8}
Task{ID=688, arrivalTime=70, serviceTime=3}
Task{ID=717, arrivalTime=70, serviceTime=7}
Task{ID=862, arrivalTime=70, serviceTime=7}
Task{ID=231, arrivalTime=71, serviceTime=7}
Task{ID=246, arrivalTime=71, serviceTime=4}
Task{ID=384, arrivalTime=71, serviceTime=4}
Task{ID=598, arrivalTime=71, serviceTime=6}
Task{ID=669, arrivalTime=71, serviceTime=6}
Task{ID=681, arrivalTime=71, serviceTime=8}
Task{ID=736, arrivalTime=71, serviceTime=6}
Task{ID=922, arrivalTime=71, serviceTime=6}
Task{ID=121, arrivalTime=72, serviceTime=4}
Task{ID=284, arrivalTime=72, serviceTime=6}
Task{ID=603, arrivalTime=72, serviceTime=7}
Task{ID=607, arrivalTime=72, serviceTime=6}
Task{ID=867, arrivalTime=72, serviceTime=3}
Task{ID=961, arrivalTime=72, serviceTime=6}
Task{ID=39, arrivalTime=73, serviceTime=6}
Task{ID=78, arrivalTime=73, serviceTime=6}
Task{ID=87, arrivalTime=73, serviceTime=4}
Task{ID=212, arrivalTime=73, serviceTime=8}
Task{ID=219, arrivalTime=73, serviceTime=8}
Task{ID=294, arrivalTime=73, serviceTime=8}
Task{ID=413, arrivalTime=73, serviceTime=5}
Task{ID=550, arrivalTime=73, serviceTime=5}
Task{ID=568, arrivalTime=73, serviceTime=7}
Task{ID=649, arrivalTime=73, serviceTime=4}
Task{ID=700, arrivalTime=73, serviceTime=4}
Task{ID=755, arrivalTime=73, serviceTime=7}
Task{ID=846, arrivalTime=73, serviceTime=7}
Task{ID=955, arrivalTime=73, serviceTime=4}
Task{ID=84, arrivalTime=74, serviceTime=4}
Task{ID=170, arrivalTime=74, serviceTime=6}
Task{ID=195, arrivalTime=74, serviceTime=6}
Task{ID=336, arrivalTime=74, serviceTime=5}
Task{ID=498, arrivalTime=74, serviceTime=3}
Task{ID=551, arrivalTime=74, serviceTime=6}
Task{ID=626, arrivalTime=74, serviceTime=8}
Task{ID=781, arrivalTime=74, serviceTime=8}
Task{ID=874, arrivalTime=74, serviceTime=8}
Task{ID=944, arrivalTime=74, serviceTime=5}
Task{ID=22, arrivalTime=75, serviceTime=7}
Task{ID=28, arrivalTime=75, serviceTime=3}
Task{ID=126, arrivalTime=75, serviceTime=6}
Task{ID=147, arrivalTime=75, serviceTime=5}
Task{ID=277, arrivalTime=75, serviceTime=4}
Task{ID=424, arrivalTime=75, serviceTime=8}
Task{ID=596, arrivalTime=75, serviceTime=8}
Task{ID=622, arrivalTime=75, serviceTime=7}
Task{ID=889, arrivalTime=75, serviceTime=3}
Task{ID=904, arrivalTime=75, serviceTime=5}
Task{ID=908, arrivalTime=75, serviceTime=8}
Task{ID=948, arrivalTime=75, serviceTime=8}
Task{ID=86, arrivalTime=76, serviceTime=7}
Task{ID=132, arrivalTime=76, serviceTime=3}
Task{ID=158, arrivalTime=76, serviceTime=7}
Task{ID=307, arrivalTime=76, serviceTime=5}
Task{ID=321, arrivalTime=76, serviceTime=8}
Task{ID=419, arrivalTime=76, serviceTime=3}
Task{ID=432, arrivalTime=76, serviceTime=7}
Task{ID=752, arrivalTime=76, serviceTime=3}
Task{ID=844, arrivalTime=76, serviceTime=3}
Task{ID=234, arrivalTime=77, serviceTime=5}
Task{ID=460, arrivalTime=77, serviceTime=7}
Task{ID=624, arrivalTime=77, serviceTime=3}
Task{ID=666, arrivalTime=77, serviceTime=5}
Task{ID=36, arrivalTime=78, serviceTime=3}
Task{ID=106, arrivalTime=78, serviceTime=5}
Task{ID=193, arrivalTime=78, serviceTime=4}
Task{ID=303, arrivalTime=78, serviceTime=4}
Task{ID=555, arrivalTime=78, serviceTime=6}
Task{ID=574, arrivalTime=78, serviceTime=6}
Task{ID=601, arrivalTime=78, serviceTime=5}
Task{ID=12, arrivalTime=79, serviceTime=8}
Task{ID=50, arrivalTime=79, serviceTime=4}
Task{ID=262, arrivalTime=79, serviceTime=6}
Task{ID=283, arrivalTime=79, serviceTime=3}
Task{ID=389, arrivalTime=79, serviceTime=4}
Task{ID=391, arrivalTime=79, serviceTime=3}
Task{ID=397, arrivalTime=79, serviceTime=8}
Task{ID=462, arrivalTime=79, serviceTime=8}
Task{ID=516, arrivalTime=79, serviceTime=4}
Task{ID=559, arrivalTime=79, serviceTime=6}
Task{ID=732, arrivalTime=79, serviceTime=4}
Task{ID=861, arrivalTime=79, serviceTime=7}
Task{ID=37, arrivalTime=80, serviceTime=3}
Task{ID=382, arrivalTime=80, serviceTime=6}
Task{ID=402, arrivalTime=80, serviceTime=8}
Task{ID=478, arrivalTime=80, serviceTime=7}
Task{ID=588, arrivalTime=80, serviceTime=4}
Task{ID=634, arrivalTime=80, serviceTime=5}
Task{ID=640, arrivalTime=80, serviceTime=6}
Task{ID=731, arrivalTime=80, serviceTime=4}
Task{ID=834, arrivalTime=80, serviceTime=8}
Task{ID=883, arrivalTime=80, serviceTime=6}
Task{ID=25, arrivalTime=81, serviceTime=7}
Task{ID=58, arrivalTime=81, serviceTime=3}
Task{ID=100, arrivalTime=81, serviceTime=5}
Task{ID=124, arrivalTime=81, serviceTime=6}
Task{ID=138, arrivalTime=81, serviceTime=5}
Task{ID=184, arrivalTime=81, serviceTime=4}
Task{ID=223, arrivalTime=81, serviceTime=4}
Task{ID=241, arrivalTime=81, serviceTime=6}
Task{ID=388, arrivalTime=81, serviceTime=6}
Task{ID=395, arrivalTime=81, serviceTime=5}
Task{ID=403, arrivalTime=81, serviceTime=7}
Task{ID=415, arrivalTime=81, serviceTime=4}
Task{ID=466, arrivalTime=81, serviceTime=3}
Task{ID=513, arrivalTime=81, serviceTime=7}
Task{ID=594, arrivalTime=81, serviceTime=8}
Task{ID=625, arrivalTime=81, serviceTime=3}
Task{ID=689, arrivalTime=81, serviceTime=3}
Task{ID=715, arrivalTime=81, serviceTime=4}
Task{ID=737, arrivalTime=81, serviceTime=6}
Task{ID=105, arrivalTime=82, serviceTime=5}
Task{ID=152, arrivalTime=82, serviceTime=7}
Task{ID=243, arrivalTime=82, serviceTime=6}
Task{ID=274, arrivalTime=82, serviceTime=7}
Task{ID=289, arrivalTime=82, serviceTime=5}
Task{ID=364, arrivalTime=82, serviceTime=5}
Task{ID=520, arrivalTime=82, serviceTime=6}
Task{ID=750, arrivalTime=82, serviceTime=7}
Task{ID=768, arrivalTime=82, serviceTime=6}
Task{ID=53, arrivalTime=83, serviceTime=5}
Task{ID=137, arrivalTime=83, serviceTime=8}
Task{ID=174, arrivalTime=83, serviceTime=3}
Task{ID=205, arrivalTime=83, serviceTime=4}
Task{ID=279, arrivalTime=83, serviceTime=7}
Task{ID=288, arrivalTime=83, serviceTime=6}
Task{ID=517, arrivalTime=83, serviceTime=7}
Task{ID=576, arrivalTime=83, serviceTime=7}
Task{ID=590, arrivalTime=83, serviceTime=5}
Task{ID=812, arrivalTime=83, serviceTime=7}
Task{ID=54, arrivalTime=84, serviceTime=8}
Task{ID=177, arrivalTime=84, serviceTime=8}
Task{ID=398, arrivalTime=84, serviceTime=5}
Task{ID=401, arrivalTime=84, serviceTime=5}
Task{ID=416, arrivalTime=84, serviceTime=3}
Task{ID=422, arrivalTime=84, serviceTime=6}
Task{ID=851, arrivalTime=84, serviceTime=6}
Task{ID=125, arrivalTime=85, serviceTime=3}
Task{ID=134, arrivalTime=85, serviceTime=4}
Task{ID=164, arrivalTime=85, serviceTime=8}
Task{ID=175, arrivalTime=85, serviceTime=3}
Task{ID=269, arrivalTime=85, serviceTime=5}
Task{ID=291, arrivalTime=85, serviceTime=4}
Task{ID=447, arrivalTime=85, serviceTime=6}
Task{ID=448, arrivalTime=85, serviceTime=6}
Task{ID=480, arrivalTime=85, serviceTime=7}
Task{ID=528, arrivalTime=85, serviceTime=5}
Task{ID=687, arrivalTime=85, serviceTime=4}
Task{ID=859, arrivalTime=85, serviceTime=7}
Task{ID=230, arrivalTime=86, serviceTime=8}
Task{ID=429, arrivalTime=86, serviceTime=3}
Task{ID=531, arrivalTime=86, serviceTime=8}
Task{ID=538, arrivalTime=86, serviceTime=6}
Task{ID=871, arrivalTime=86, serviceTime=7}
Task{ID=898, arrivalTime=86, serviceTime=7}
Task{ID=19, arrivalTime=87, serviceTime=6}
Task{ID=45, arrivalTime=87, serviceTime=7}
Task{ID=189, arrivalTime=87, serviceTime=7}
Task{ID=273, arrivalTime=87, serviceTime=6}
Task{ID=352, arrivalTime=87, serviceTime=7}
Task{ID=617, arrivalTime=87, serviceTime=6}
Task{ID=809, arrivalTime=87, serviceTime=4}
Task{ID=837, arrivalTime=87, serviceTime=3}
Task{ID=853, arrivalTime=87, serviceTime=7}
Task{ID=940, arrivalTime=87, serviceTime=6}
Task{ID=981, arrivalTime=87, serviceTime=5}
Task{ID=163, arrivalTime=88, serviceTime=7}
Task{ID=198, arrivalTime=88, serviceTime=7}
Task{ID=224, arrivalTime=88, serviceTime=3}
Task{ID=229, arrivalTime=88, serviceTime=6}
Task{ID=236, arrivalTime=88, serviceTime=3}
Task{ID=247, arrivalTime=88, serviceTime=3}
Task{ID=348, arrivalTime=88, serviceTime=6}
Task{ID=376, arrivalTime=88, serviceTime=3}
Task{ID=471, arrivalTime=88, serviceTime=4}
Task{ID=500, arrivalTime=88, serviceTime=8}
Task{ID=548, arrivalTime=88, serviceTime=8}
Task{ID=575, arrivalTime=88, serviceTime=8}
Task{ID=644, arrivalTime=88, serviceTime=6}
Task{ID=665, arrivalTime=88, serviceTime=6}
Task{ID=710, arrivalTime=88, serviceTime=5}
Task{ID=714, arrivalTime=88, serviceTime=3}
Task{ID=743, arrivalTime=88, serviceTime=3}
Task{ID=766, arrivalTime=88, serviceTime=4}
Task{ID=873, arrivalTime=88, serviceTime=4}
Task{ID=57, arrivalTime=89, serviceTime=5}
Task{ID=66, arrivalTime=89, serviceTime=4}
Task{ID=145, arrivalTime=89, serviceTime=5}
Task{ID=153, arrivalTime=89, serviceTime=6}
Task{ID=356, arrivalTime=89, serviceTime=3}
Task{ID=367, arrivalTime=89, serviceTime=6}
Task{ID=375, arrivalTime=89, serviceTime=7}
Task{ID=676, arrivalTime=89, serviceTime=3}
Task{ID=701, arrivalTime=89, serviceTime=8}
Task{ID=791, arrivalTime=89, serviceTime=5}
Task{ID=97, arrivalTime=90, serviceTime=4}
Task{ID=102, arrivalTime=90, serviceTime=3}
Task{ID=131, arrivalTime=90, serviceTime=5}
Task{ID=233, arrivalTime=90, serviceTime=4}
Task{ID=245, arrivalTime=90, serviceTime=4}
Task{ID=280, arrivalTime=90, serviceTime=6}
Task{ID=285, arrivalTime=90, serviceTime=5}
Task{ID=320, arrivalTime=90, serviceTime=6}
Task{ID=372, arrivalTime=90, serviceTime=5}
Task{ID=435, arrivalTime=90, serviceTime=6}
Task{ID=445, arrivalTime=90, serviceTime=8}
Task{ID=479, arrivalTime=90, serviceTime=7}
Task{ID=572, arrivalTime=90, serviceTime=7}
Task{ID=621, arrivalTime=90, serviceTime=6}
Task{ID=652, arrivalTime=90, serviceTime=6}
Task{ID=703, arrivalTime=90, serviceTime=6}
Task{ID=776, arrivalTime=90, serviceTime=8}
Task{ID=913, arrivalTime=90, serviceTime=6}
Task{ID=965, arrivalTime=90, serviceTime=3}
Task{ID=975, arrivalTime=90, serviceTime=6}
Task{ID=992, arrivalTime=90, serviceTime=3}
Task{ID=42, arrivalTime=91, serviceTime=8}
Task{ID=751, arrivalTime=91, serviceTime=6}
Task{ID=788, arrivalTime=91, serviceTime=3}
Task{ID=808, arrivalTime=91, serviceTime=6}
Task{ID=830, arrivalTime=91, serviceTime=6}
Task{ID=919, arrivalTime=91, serviceTime=7}
Task{ID=926, arrivalTime=91, serviceTime=5}
Task{ID=27, arrivalTime=92, serviceTime=7}
Task{ID=32, arrivalTime=92, serviceTime=6}
Task{ID=81, arrivalTime=92, serviceTime=5}
Task{ID=115, arrivalTime=92, serviceTime=8}
Task{ID=207, arrivalTime=92, serviceTime=6}
Task{ID=221, arrivalTime=92, serviceTime=6}
Task{ID=394, arrivalTime=92, serviceTime=5}
Task{ID=582, arrivalTime=92, serviceTime=8}
Task{ID=605, arrivalTime=92, serviceTime=7}
Task{ID=671, arrivalTime=92, serviceTime=7}
Task{ID=749, arrivalTime=92, serviceTime=4}
Task{ID=841, arrivalTime=92, serviceTime=7}
Task{ID=144, arrivalTime=93, serviceTime=8}
Task{ID=235, arrivalTime=93, serviceTime=5}
Task{ID=341, arrivalTime=93, serviceTime=5}
Task{ID=342, arrivalTime=93, serviceTime=4}
Task{ID=613, arrivalTime=93, serviceTime=8}
Task{ID=632, arrivalTime=93, serviceTime=7}
Task{ID=803, arrivalTime=93, serviceTime=3}
Task{ID=810, arrivalTime=93, serviceTime=8}
Task{ID=127, arrivalTime=94, serviceTime=5}
Task{ID=178, arrivalTime=94, serviceTime=8}
Task{ID=426, arrivalTime=94, serviceTime=3}
Task{ID=490, arrivalTime=94, serviceTime=5}
Task{ID=560, arrivalTime=94, serviceTime=6}
Task{ID=610, arrivalTime=94, serviceTime=4}
Task{ID=930, arrivalTime=94, serviceTime=6}
Task{ID=958, arrivalTime=94, serviceTime=7}
Task{ID=998, arrivalTime=94, serviceTime=5}
Task{ID=51, arrivalTime=95, serviceTime=4}
Task{ID=203, arrivalTime=95, serviceTime=7}
Task{ID=433, arrivalTime=95, serviceTime=8}
Task{ID=565, arrivalTime=95, serviceTime=5}
Task{ID=829, arrivalTime=95, serviceTime=5}
Task{ID=881, arrivalTime=95, serviceTime=7}
Task{ID=949, arrivalTime=95, serviceTime=8}
Task{ID=966, arrivalTime=95, serviceTime=7}
Task{ID=260, arrivalTime=96, serviceTime=8}
Task{ID=301, arrivalTime=96, serviceTime=5}
Task{ID=502, arrivalTime=96, serviceTime=6}
Task{ID=597, arrivalTime=96, serviceTime=8}
Task{ID=757, arrivalTime=96, serviceTime=7}
Task{ID=805, arrivalTime=96, serviceTime=4}
Task{ID=927, arrivalTime=96, serviceTime=6}
Task{ID=942, arrivalTime=96, serviceTime=7}
Task{ID=997, arrivalTime=96, serviceTime=6}
Task{ID=0, arrivalTime=97, serviceTime=7}
Task{ID=180, arrivalTime=97, serviceTime=8}
Task{ID=278, arrivalTime=97, serviceTime=8}
Task{ID=407, arrivalTime=97, serviceTime=6}
Task{ID=452, arrivalTime=97, serviceTime=3}
Task{ID=487, arrivalTime=97, serviceTime=6}
Task{ID=532, arrivalTime=97, serviceTime=8}
Task{ID=740, arrivalTime=97, serviceTime=4}
Task{ID=759, arrivalTime=97, serviceTime=6}
Task{ID=835, arrivalTime=97, serviceTime=6}
Task{ID=959, arrivalTime=97, serviceTime=4}
Task{ID=17, arrivalTime=98, serviceTime=8}
Task{ID=104, arrivalTime=98, serviceTime=8}
Task{ID=258, arrivalTime=98, serviceTime=6}
Task{ID=298, arrivalTime=98, serviceTime=5}
Task{ID=406, arrivalTime=98, serviceTime=4}
Task{ID=501, arrivalTime=98, serviceTime=4}
Task{ID=522, arrivalTime=98, serviceTime=3}
Task{ID=756, arrivalTime=98, serviceTime=4}
Task{ID=779, arrivalTime=98, serviceTime=4}
Task{ID=815, arrivalTime=98, serviceTime=3}
Task{ID=826, arrivalTime=98, serviceTime=8}
Task{ID=857, arrivalTime=98, serviceTime=7}
Task{ID=939, arrivalTime=98, serviceTime=4}
Task{ID=88, arrivalTime=99, serviceTime=7}
Task{ID=210, arrivalTime=99, serviceTime=7}
Task{ID=214, arrivalTime=99, serviceTime=4}
Task{ID=383, arrivalTime=99, serviceTime=7}
Task{ID=709, arrivalTime=99, serviceTime=3}
Task{ID=774, arrivalTime=99, serviceTime=6}
Task{ID=806, arrivalTime=99, serviceTime=8}
Task{ID=884, arrivalTime=99, serviceTime=8}
Time = 0
Time = 1
Time = 2
Time = 3
Time = 4
Time = 5
Time = 6
Time = 7
Time = 8
Time = 9
Time = 10
TASK START: Task{ID=695, arrivalTime=10, serviceTime=3} at queue: 8 at time: 14:50:18.515337500
TASK START: Task{ID=242, arrivalTime=10, serviceTime=8} at queue: 0 at time: 14:50:18.515337500
TASK START: Task{ID=704, arrivalTime=10, serviceTime=6} at queue: 9 at time: 14:50:18.515337500
TASK START: Task{ID=553, arrivalTime=10, serviceTime=6} at queue: 4 at time: 14:50:18.515337500
TASK START: Task{ID=408, arrivalTime=10, serviceTime=8} at queue: 2 at time: 14:50:18.515337500
TASK START: Task{ID=355, arrivalTime=10, serviceTime=7} at queue: 1 at time: 14:50:18.515337500
TASK START: Task{ID=595, arrivalTime=10, serviceTime=3} at queue: 6 at time: 14:50:18.515337500
TASK START: Task{ID=960, arrivalTime=10, serviceTime=6} at queue: 10 at time: 14:50:18.515337500
TASK START: Task{ID=563, arrivalTime=10, serviceTime=6} at queue: 5 at time: 14:50:18.515337500
TASK START: Task{ID=456, arrivalTime=10, serviceTime=6} at queue: 3 at time: 14:50:18.515337500
TASK START: Task{ID=692, arrivalTime=10, serviceTime=6} at queue: 7 at time: 14:50:18.516334700
